citation_number,location,plate_state,plate_number,vin,issue_date,due_date,status,amount_due,more_info_url,issuing_agency,comments,violations,image_urls,scraped_at
10516326,Walnut St,IL,CX51023,,2025-09-23 14:24:00-04:00,,OPEN,35.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6IjJmOGE3NmNkLWFhOTgtZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI","TIRE NOTED AND EXPIRED | START TIME:9/23/2025 12:05 PM | EXP TIME:9/23/2025 2:05 PM | CITE TIME:9/23/2025 2:24 PM | VALVE STEM:11 (FRONT),7 (REAR) O'CLOCK | TIME OVER LIMIT:18 MINUTES | PHOTO(S) TAKEN","[""A45 C126 10:59 (2) A45-PARKED OVER LEGAL TIME LIMIT SIGNS POSTED""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=2f8a76cd-aa98-f011-8e58-001dd8b724b7&MediaId=de3b8be6-aa98-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=2f8a76cd-aa98-f011-8e58-001dd8b724b7&MediaId=1695d4ec-aa98-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=2f8a76cd-aa98-f011-8e58-001dd8b724b7&MediaId=1795d4ec-aa98-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=2f8a76cd-aa98-f011-8e58-001dd8b724b7&MediaId=1995d4ec-aa98-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=2f8a76cd-aa98-f011-8e58-001dd8b724b7&MediaId=1b95d4ec-aa98-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=2f8a76cd-aa98-f011-8e58-001dd8b724b7&MediaId=9595d4ec-aa98-f011-8e58-001dd8b724b7""]",2025-09-26 11:31:05.091059-04:00
10516329,Prospect St,MI,8LSH83,,2025-09-23 14:44:00-04:00,,OPEN,35.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6IjQ4MjlhMzk3LWFkOTgtZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",TIRENOTEDANDEXPIREDSTART,"[""A45 C126 10:59 (2) A45-PARKED OVER LEGAL TIME LIMIT SIGNS POSTED""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=4829a397-ad98-f011-8e58-001dd8b724b7&MediaId=5df69b9d-ad98-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=4829a397-ad98-f011-8e58-001dd8b724b7&MediaId=5ff69b9d-ad98-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=4829a397-ad98-f011-8e58-001dd8b724b7&MediaId=cfccfaa3-ad98-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=4829a397-ad98-f011-8e58-001dd8b724b7&MediaId=d5ccfaa3-ad98-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=4829a397-ad98-f011-8e58-001dd8b724b7&MediaId=daccfaa3-ad98-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=4829a397-ad98-f011-8e58-001dd8b724b7&MediaId=deccfaa3-ad98-f011-8e58-001dd8b724b7""]",2025-09-26 11:31:12.669929-04:00
10516330,Prospect St,MI,7PKY12,,2025-09-23 14:45:00-04:00,,OPEN,35.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6ImNlMjlhMzk3LWFkOTgtZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",TIRENOTEDANDEXPIREDSTART,"[""A45 C126 10:59 (2) A45-PARKED OVER LEGAL TIME LIMIT SIGNS POSTED""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=ce29a397-ad98-f011-8e58-001dd8b724b7&MediaId=5ef69b9d-ad98-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=ce29a397-ad98-f011-8e58-001dd8b724b7&MediaId=62f69b9d-ad98-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=ce29a397-ad98-f011-8e58-001dd8b724b7&MediaId=d3ccfaa3-ad98-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=ce29a397-ad98-f011-8e58-001dd8b724b7&MediaId=d8ccfaa3-ad98-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=ce29a397-ad98-f011-8e58-001dd8b724b7&MediaId=dcccfaa3-ad98-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=ce29a397-ad98-f011-8e58-001dd8b724b7&MediaId=dfccfaa3-ad98-f011-8e58-001dd8b724b7""]",2025-09-26 11:31:18.530606-04:00
10516331,Prospect St,MI,3MUU48,,2025-09-23 14:47:00-04:00,,OPEN,35.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6ImQxNzAzMmUxLWFkOTgtZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",TIRENOTEDANDEXPIREDSTART,"[""A45 C126 10:59 (2) A45-PARKED OVER LEGAL TIME LIMIT SIGNS POSTED""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=d17032e1-ad98-f011-8e58-001dd8b724b7&MediaId=127632e1-ad98-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=d17032e1-ad98-f011-8e58-001dd8b724b7&MediaId=137632e1-ad98-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=d17032e1-ad98-f011-8e58-001dd8b724b7&MediaId=9907d4e7-ad98-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=d17032e1-ad98-f011-8e58-001dd8b724b7&MediaId=9b07d4e7-ad98-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=d17032e1-ad98-f011-8e58-001dd8b724b7&MediaId=9e07d4e7-ad98-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=d17032e1-ad98-f011-8e58-001dd8b724b7&MediaId=ab07d4e7-ad98-f011-8e58-001dd8b724b7""]",2025-09-26 11:31:24.331999-04:00
10516335,Prospect St,MI,EHB4016,,2025-09-23 14:51:00-04:00,,OPEN,35.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6IjI0MWNjZDY3LWFlOTgtZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",TIRENOTEDANDEXPIREDSTART,"[""A45 C126 10:59 (2) A45-PARKED OVER LEGAL TIME LIMIT SIGNS POSTED""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=241ccd67-ae98-f011-8e58-001dd8b724b7&MediaId=2a97f27a-ae98-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=241ccd67-ae98-f011-8e58-001dd8b724b7&MediaId=2f97f27a-ae98-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=241ccd67-ae98-f011-8e58-001dd8b724b7&MediaId=3297f27a-ae98-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=241ccd67-ae98-f011-8e58-001dd8b724b7&MediaId=3697f27a-ae98-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=241ccd67-ae98-f011-8e58-001dd8b724b7&MediaId=7da71581-ae98-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=241ccd67-ae98-f011-8e58-001dd8b724b7&MediaId=83a81581-ae98-f011-8e58-001dd8b724b7""]",2025-09-26 11:31:33.367250-04:00
10516336,Church St,MI,EPB4972,,2025-09-23 14:54:00-04:00,,OPEN,35.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6IjY4ZWZkZmZiLWFlOTgtZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",TIRENOTEDANDEXPIREDSTART,"[""A45 C126 10:59 (2) A45-PARKED OVER LEGAL TIME LIMIT SIGNS POSTED""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=68efdffb-ae98-f011-8e58-001dd8b724b7&MediaId=4cd49f08-af98-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=68efdffb-ae98-f011-8e58-001dd8b724b7&MediaId=4ed49f08-af98-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=68efdffb-ae98-f011-8e58-001dd8b724b7&MediaId=53d49f08-af98-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=68efdffb-ae98-f011-8e58-001dd8b724b7&MediaId=9bd49f08-af98-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=68efdffb-ae98-f011-8e58-001dd8b724b7&MediaId=a0d49f08-af98-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=68efdffb-ae98-f011-8e58-001dd8b724b7&MediaId=a59adf0e-af98-f011-8e58-001dd8b724b7""]",2025-09-26 11:31:39.134841-04:00
10516339,Church St,NJ,SAK11W,,2025-09-23 14:58:00-04:00,,OPEN,35.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6ImQzYzY0OThlLWFmOTgtZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",TIRENOTEDANDEXPIREDSTART,"[""A45 C126 10:59 (2) A45-PARKED OVER LEGAL TIME LIMIT SIGNS POSTED""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=d3c6498e-af98-f011-8e58-001dd8b724b7&MediaId=c00f4294-af98-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=d3c6498e-af98-f011-8e58-001dd8b724b7&MediaId=cd114294-af98-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=d3c6498e-af98-f011-8e58-001dd8b724b7&MediaId=a8124294-af98-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=d3c6498e-af98-f011-8e58-001dd8b724b7&MediaId=ac124294-af98-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=d3c6498e-af98-f011-8e58-001dd8b724b7&MediaId=b0124294-af98-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=d3c6498e-af98-f011-8e58-001dd8b724b7&MediaId=65668b9a-af98-f011-8e58-001dd8b724b7""]",2025-09-26 11:31:46.928013-04:00
10516348,Olivia Ave,MI,9QLW44,,2025-09-23 15:36:00-04:00,,OPEN,35.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6IjIzNWNjYzk0LWI0OTgtZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI","TIRE NOTED AND EXPIRED | START TIME:9/23/2025 11:11 AM | EXP TIME:9/23/2025 1:11 PM | CITE TIME:9/23/2025 3:35 PM | VALVE STEM:8 (FRONT),2 (REAR) O'CLOCK | TIME OVER LIMIT:144 MINUTES | PHOTO(S) TAKEN","[""A45 C126 10:59 (2) A45-PARKED OVER LEGAL TIME LIMIT SIGNS POSTED""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=235ccc94-b498-f011-8e58-001dd8b724b7&MediaId=0eb6c1a0-b498-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=235ccc94-b498-f011-8e58-001dd8b724b7&MediaId=38b6c1a0-b498-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=235ccc94-b498-f011-8e58-001dd8b724b7&MediaId=3cb6c1a0-b498-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=235ccc94-b498-f011-8e58-001dd8b724b7&MediaId=f5100ba7-b498-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=235ccc94-b498-f011-8e58-001dd8b724b7&MediaId=f8100ba7-b498-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=235ccc94-b498-f011-8e58-001dd8b724b7&MediaId=fc100ba7-b498-f011-8e58-001dd8b724b7""]",2025-09-26 11:32:02.309319-04:00
10516350,Olivia Ave,PA,LDR6782,,2025-09-23 15:39:00-04:00,,OPEN,35.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6IjEwMzgwODI2LWI1OTgtZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI","TIRE NOTED AND EXPIRED | START TIME:9/23/2025 11:13 AM | EXP TIME:9/23/2025 1:13 PM | CITE TIME:9/23/2025 3:38 PM | VALVE STEM:10 (FRONT),11 (REAR) O'CLOCK | TIME OVER LIMIT:146 MINUTES | PHOTO(S) TAKEN","[""A45 C126 10:59 (2) A45-PARKED OVER LEGAL TIME LIMIT SIGNS POSTED""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=10380826-b598-f011-8e58-001dd8b724b7&MediaId=bd380826-b598-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=10380826-b598-f011-8e58-001dd8b724b7&MediaId=ff3a0826-b598-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=10380826-b598-f011-8e58-001dd8b724b7&MediaId=043c0826-b598-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=10380826-b598-f011-8e58-001dd8b724b7&MediaId=2b851f2c-b598-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=10380826-b598-f011-8e58-001dd8b724b7&MediaId=30851f2c-b598-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=10380826-b598-f011-8e58-001dd8b724b7&MediaId=40e15238-b598-f011-8e58-001dd8b724b7""]",2025-09-26 11:32:08.888427-04:00
10516355,Olivia Ave,MI,DNG975,,2025-09-23 15:44:00-04:00,,OPEN,35.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6IjFmM2EyMWY5LWI1OTgtZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",TIRENOTEDANDEXPIREDSTART,"[""A45 C126 10:59 (2) A45-PARKED OVER LEGAL TIME LIMIT SIGNS POSTED""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=1f3a21f9-b598-f011-8e58-001dd8b724b7&MediaId=fdcb910b-b698-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=1f3a21f9-b598-f011-8e58-001dd8b724b7&MediaId=01cc910b-b698-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=1f3a21f9-b598-f011-8e58-001dd8b724b7&MediaId=03cc910b-b698-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=1f3a21f9-b598-f011-8e58-001dd8b724b7&MediaId=09cc910b-b698-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=1f3a21f9-b598-f011-8e58-001dd8b724b7&MediaId=ae6e8c11-b698-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=1f3a21f9-b598-f011-8e58-001dd8b724b7&MediaId=28f2d01f-b698-f011-8e58-001dd8b724b7""]",2025-09-26 11:32:18.049694-04:00
10516356,Olivia Ave,MI,EXM7568,,2025-09-23 15:45:00-04:00,,OPEN,25.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6IjZmMzkyMWY5LWI1OTgtZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",TIRENOTEDANDEXPIREDSTART,"[""A45 C126 10:59 (2) A45-PARKED OVER LEGAL TIME LIMIT SIGNS POSTED""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=6f3921f9-b598-f011-8e58-001dd8b724b7&MediaId=2af2d01f-b698-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=6f3921f9-b598-f011-8e58-001dd8b724b7&MediaId=2bf2d01f-b698-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=6f3921f9-b598-f011-8e58-001dd8b724b7&MediaId=c8f31929-b698-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=6f3921f9-b598-f011-8e58-001dd8b724b7&MediaId=ccf31929-b698-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=6f3921f9-b598-f011-8e58-001dd8b724b7&MediaId=cef31929-b698-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=6f3921f9-b598-f011-8e58-001dd8b724b7&MediaId=d0f31929-b698-f011-8e58-001dd8b724b7""]",2025-09-24 18:13:35.239300-04:00
10516357,Olivia Ave,MI,DMT5729,,2025-09-23 15:47:00-04:00,,OPEN,25.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6IjdkMDZlNTNjLWI2OTgtZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI","TIRE NOTED AND EXPIRED | START TIME:9/23/2025 1:34 PM | EXP TIME:9/23/2025 3:34 PM | CITE TIME:9/23/2025 3:47 PM | VALVE STEM:4 (FRONT),7 (REAR) O'CLOCK | TIME OVER LIMIT:13 MINUTES | PHOTO(S) TAKEN","[""A45 C126 10:59 (2) A45-PARKED OVER LEGAL TIME LIMIT SIGNS POSTED""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=7d06e53c-b698-f011-8e58-001dd8b724b7&MediaId=b749dd42-b698-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=7d06e53c-b698-f011-8e58-001dd8b724b7&MediaId=b949dd42-b698-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=7d06e53c-b698-f011-8e58-001dd8b724b7&MediaId=bb49dd42-b698-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=7d06e53c-b698-f011-8e58-001dd8b724b7&MediaId=be49dd42-b698-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=7d06e53c-b698-f011-8e58-001dd8b724b7&MediaId=6b4ff948-b698-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=7d06e53c-b698-f011-8e58-001dd8b724b7&MediaId=714ff948-b698-f011-8e58-001dd8b724b7""]",2025-09-24 18:13:41.435271-04:00
10516359,Olivia Ave,IL,DM75535,,2025-09-23 15:49:00-04:00,,OPEN,35.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6ImM4Y2Q2NDg5LWI2OTgtZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI","TIRE NOTED AND EXPIRED | START TIME:9/23/2025 11:18 AM | EXP TIME:9/23/2025 1:18 PM | CITE TIME:9/23/2025 3:49 PM | VALVE STEM:2 (FRONT),3 (REAR) O'CLOCK | TIME OVER LIMIT:151 MINUTES | PHOTO(S) TAKEN","[""A45 C126 10:59 (2) A45-PARKED OVER LEGAL TIME LIMIT SIGNS POSTED""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=c8cd6489-b698-f011-8e58-001dd8b724b7&MediaId=a2125d8f-b698-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=c8cd6489-b698-f011-8e58-001dd8b724b7&MediaId=4f135d8f-b698-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=c8cd6489-b698-f011-8e58-001dd8b724b7&MediaId=77145d8f-b698-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=c8cd6489-b698-f011-8e58-001dd8b724b7&MediaId=d7155d8f-b698-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=c8cd6489-b698-f011-8e58-001dd8b724b7&MediaId=f6155d8f-b698-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=c8cd6489-b698-f011-8e58-001dd8b724b7&MediaId=54165d8f-b698-f011-8e58-001dd8b724b7""]",2025-09-26 11:32:27.359604-04:00
10516360,Olivia Ave,OH,066ZGT,,2025-09-23 15:51:00-04:00,,OPEN,35.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6IjA1MGY5M2NiLWI2OTgtZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI","TIRE NOTED AND EXPIRED | START TIME:9/23/2025 1:39 PM | EXP TIME:9/23/2025 3:39 PM | CITE TIME:9/23/2025 3:50 PM | VALVE STEM:10 (FRONT),9 (REAR) O'CLOCK | TIME OVER LIMIT:11 MINUTES | PHOTO(S) TAKEN","[""A45 C126 10:59 (2) A45-PARKED OVER LEGAL TIME LIMIT SIGNS POSTED""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=050f93cb-b698-f011-8e58-001dd8b724b7&MediaId=cc578bd1-b698-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=050f93cb-b698-f011-8e58-001dd8b724b7&MediaId=ce578bd1-b698-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=050f93cb-b698-f011-8e58-001dd8b724b7&MediaId=cf578bd1-b698-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=050f93cb-b698-f011-8e58-001dd8b724b7&MediaId=d2578bd1-b698-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=050f93cb-b698-f011-8e58-001dd8b724b7&MediaId=3725cbd7-b698-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=050f93cb-b698-f011-8e58-001dd8b724b7&MediaId=3b25cbd7-b698-f011-8e58-001dd8b724b7""]",2025-09-26 11:32:32.748285-04:00
10516364,Olivia Ave,MI,0QNZ23,,2025-09-23 15:54:00-04:00,,OPEN,35.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6IjBjNmE3NzVjLWI3OTgtZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI","TIRE NOTED AND EXPIRED | START TIME:9/23/2025 1:45 PM | EXP TIME:9/23/2025 3:45 PM | CITE TIME:9/23/2025 3:54 PM | VALVE STEM:11 (FRONT),11 (REAR) O'CLOCK | TIME OVER LIMIT:9 MINUTES | PHOTO(S) TAKEN","[""A45 C126 10:59 (2) A45-PARKED OVER LEGAL TIME LIMIT SIGNS POSTED""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=0c6a775c-b798-f011-8e58-001dd8b724b7&MediaId=e71d7468-b798-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=0c6a775c-b798-f011-8e58-001dd8b724b7&MediaId=e91d7468-b798-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=0c6a775c-b798-f011-8e58-001dd8b724b7&MediaId=3ba4de6e-b798-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=0c6a775c-b798-f011-8e58-001dd8b724b7&MediaId=44a4de6e-b798-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=0c6a775c-b798-f011-8e58-001dd8b724b7&MediaId=72a4de6e-b798-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=0c6a775c-b798-f011-8e58-001dd8b724b7&MediaId=fa8c3175-b798-f011-8e58-001dd8b724b7""]",2025-09-26 11:32:42.274189-04:00
10516365,Cambridge Rd,MI,EWV1126,,2025-09-23 16:01:00-04:00,,OPEN,35.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6Ijc2YmMyYjM3LWI4OTgtZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",TIRENOTEDANDEXPIREDSTART,"[""A45 C126 10:59 (2) A45-PARKED OVER LEGAL TIME LIMIT SIGNS POSTED""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=76bc2b37-b898-f011-8e58-001dd8b724b7&MediaId=df947443-b898-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=76bc2b37-b898-f011-8e58-001dd8b724b7&MediaId=e3947443-b898-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=76bc2b37-b898-f011-8e58-001dd8b724b7&MediaId=eb947443-b898-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=76bc2b37-b898-f011-8e58-001dd8b724b7&MediaId=ed947443-b898-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=76bc2b37-b898-f011-8e58-001dd8b724b7&MediaId=f2947443-b898-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=76bc2b37-b898-f011-8e58-001dd8b724b7&MediaId=f63e6f49-b898-f011-8e58-001dd8b724b7""]",2025-09-26 11:32:48.008727-04:00
